,허가번호,경도,위도
6031,322014110006862,126.995592,37.562414
6032,322014110006864,126.996975,37.562217
6033,322014110006866,126.996661,37.561564
6034,322014110006867,126.997389,37.559203
6035,322014110007287,126.993275,37.562989
6044,322014110030790,126.994192,37.561283
6045,322014110031070,126.994192,37.561283
6068,322014110066060,126.992867,37.560533
6069,322014110066063,126.995792,37.563542
6070,322014110066064,126.992617,37.562236
6078,322014110074383,126.991075,37.561636
6094,322015110001072,126.998625,37.563258
6095,322015110001078,127.000872,37.558747
6096,322015110001085,126.998161,37.561597
6105,322015110019360,126.992461,37.563828
6124,322015110037253,126.9985,37.55915
6125,322015110037254,126.9985,37.55915
6126,322015110038484,126.991072,37.558503
6127,322015110038485,126.998861,37.562539
6132,322015110045145,126.997808,37.562503
6133,322015110054034,127.000872,37.558747
6134,322015110058049,126.995978,37.559894
6135,322015110058167,126.993647,37.556486
6139,322015110071410,126.995386,37.558428
6141,322015110073723,126.996167,37.557472
6146,322016110002811,126.994125,37.563753
6150,322016110011052,126.994211,37.564158
6159,322016110026804,126.997425,37.560386
6160,322016110033683,126.992956,37.556417
6161,322016110033685,127.000014,37.561017
6162,322016110033688,126.997392,37.559172
6163,322016110033690,126.995386,37.558428
6164,322016110033697,126.993328,37.564186
6165,322016110033703,126.998625,37.56325
6166,322016110033714,126.995978,37.559894
6167,322016110033718,126.999797,37.562756
6168,322016110033722,126.997086,37.559939
6169,322016110033730,126.998161,37.561597
6170,322016110034095,126.991569,37.560225
6171,322016110034098,126.996658,37.561539
6172,322016110034107,126.99025,37.559078
6173,322016110036351,126.991631,37.562372
6180,322016110041291,126.996975,37.562217
6181,322016110041680,126.993264,37.562917
6182,322016110042067,127.000844,37.559025
6183,322016110042082,126.992558,37.561261
6184,322016110042084,126.996167,37.557472
6185,322016110042424,126.99365,37.556472
6186,322016110042610,127.000314,37.558931
6187,322016110045625,126.995908,37.562417
6223,322016110078877,126.994397,37.561186
6224,322016110078878,126.994397,37.561186
6225,322016110080416,126.994397,37.561186
6226,322016110080417,126.994397,37.561186
6227,322016110080418,126.994397,37.561186
6228,322016110080419,126.994397,37.561186
6229,322016110080420,126.994397,37.561186
6230,322016110080421,126.994397,37.561186
6231,322016110080422,126.994397,37.561186
6232,322016110080423,126.994397,37.561186
6233,322016110080424,126.994397,37.561186
6243,322016110086524,127.000872,37.558747
6255,322017110011667,126.994136,37.563711
6257,322017110014663,126.995592,37.562414
6258,322017110016089,126.9985,37.55915
6259,322017110016090,126.9985,37.55915
6260,322017110016891,126.999758,37.558592
6261,322017110017465,126.991075,37.561636
6262,322017110017466,126.991075,37.561636
6263,322017110017467,126.991075,37.561636
6264,322017110017468,126.991075,37.561636
6265,322017110017469,126.991075,37.561636
6266,322017110017470,126.991075,37.561636
6267,322017110017471,126.991075,37.561636
6268,322017110025053,126.9985,37.55915
6274,322017110033828,126.996678,37.55745
6275,322017110043478,126.993681,37.556547
6300,322018110006875,127.001122,37.560333
6301,322018110008289,126.994092,37.561167
6306,322018110011106,126.992956,37.556417
6307,322018110011164,126.993275,37.562886
6308,322018110011165,126.992539,37.561306
6312,322018110013212,126.996656,37.561558
6313,322018110015681,126.995217,37.559158
6317,322018110020362,126.998597,37.561342
6323,322018110021574,126.99025,37.559078
6328,322018110023059,126.995039,37.560536
6334,322018110045915,126.997392,37.559172
6335,322018110052335,126.994092,37.561167
6336,322018110052336,126.994092,37.561167
6337,322018110053335,126.994092,37.561167
6338,322018110053336,126.994092,37.561167
6344,322018110059354,126.997808,37.562503
6345,322018110059355,126.997808,37.562503
6346,322018110059356,126.997808,37.562503
6347,322018110059357,126.997808,37.562503
6348,322018110059358,126.997808,37.562503
6349,322018110059359,126.997808,37.562503
6350,322018110059360,126.997808,37.562503
6351,322018110059361,126.997808,37.562503
6352,322018110059362,126.997808,37.562503
6353,322018110059363,126.997808,37.562503
6357,322018110060816,126.994475,37.562553
6365,322018110064128,126.992558,37.561261
6369,322018110068870,126.997456,37.560364
6376,322019110002942,126.991642,37.5624
6409,322019110036502,126.995789,37.563494
6422,322019110061292,126.998292,37.561833
6502,322020110068339,126.995236,37.556875
6518,322021110021129,126.991253,37.560772
6572,322022110004595,126.991278,37.5608
6575,322022110004616,126.999797,37.562756
6654,322023110004152,126.9985,37.55915
6675,322023110036096,126.998503,37.558925
6702,322024110003575,126.993164,37.560222
6708,322024110006132,126.995039,37.560536
6718,322024110008345,126.994192,37.561283
6754,322025110014982,126.995908,37.562417
6761,322025110019386,126.992578,37.562578
6892,322014110004538,126.965686,37.5927
6893,322014110005701,126.964889,37.588189
6894,322014110005709,126.966706,37.589492
6895,322014110006606,126.963422,37.595211
6896,322014110006607,126.968239,37.594839
6897,322014110006608,126.960322,37.589375
6898,322014110007479,126.966817,37.589675
6914,322015110054028,126.963597,37.591619
6920,322016110078374,126.963881,37.594775
6926,322018110066448,126.968239,37.594839
6932,322018110068673,126.966397,37.589778
7115,322014110004508,127.005878,37.562644
7116,322014110004517,127.006133,37.559636
7117,322014110004534,127.012986,37.562642
7118,322014110005207,127.006939,37.564664
7119,322014110005208,127.005,37.564881
7120,322014110005284,127.011181,37.563094
7121,322014110005285,127.011789,37.561542
7122,322014110005294,127.010825,37.560144
7123,322014110005295,127.010575,37.558475
7124,322014110005715,127.008847,37.564192
7125,322014110006802,127.010133,37.561806
7126,322014110006803,127.011392,37.560917
7127,322014110006804,127.00955,37.559783
7128,322014110006820,127.004453,37.563417
7129,322014110006837,127.010275,37.565564
7130,322014110006840,127.008447,37.562692
7131,322014110006841,127.006703,37.561058
7132,322014110006842,127.003078,37.561206
7133,322014110006849,127.007392,37.557536
7134,322014110006850,127.005703,37.561606
7135,322014110006912,127.004972,37.559275
7141,322014110024646,127.009111,37.565583
7151,322014110031071,127.005439,37.559083
7190,322015110001068,127.011867,37.559072
7191,322015110001075,127.006478,37.566047
7192,322015110001076,127.008808,37.565381
7193,322015110001079,127.007939,37.5575
7196,322015110003371,127.010275,37.565564
7205,322015110018898,127.004647,37.564122
7211,322015110021186,127.006656,37.558633
7214,322015110023603,127.003233,37.563964
7217,322015110033552,127.003575,37.563067
7233,322015110057666,127.007047,37.565736
7234,322015110058048,127.002256,37.562622
7249,322015110076385,127.005897,37.564564
7250,322016110005032,127.005897,37.564564
7255,322016110007858,127.004567,37.560686
7275,322016110026809,127.0102,37.562878
7276,322016110026933,127.008389,37.565253
7278,322016110030414,127.004047,37.562547
7279,322016110033684,127.008808,37.565364
7280,322016110034751,127.006883,37.564742
7281,322016110035414,127.008847,37.564192
7282,322016110035415,127.006939,37.564664
7283,322016110036559,127.008947,37.560894
7284,322016110037067,127.008067,37.561483
7287,322016110042586,127.007939,37.5575
7288,322016110042587,127.007939,37.5575
7289,322016110042588,127.004047,37.562547
7290,322016110042589,127.006478,37.566047
7291,322016110042709,127.012331,37.563403
7292,322016110043027,127.006939,37.564664
7293,322016110043046,127.008067,37.561483
7294,322016110043049,127.002256,37.562622
7295,322016110043059,127.0062,37.559639
7296,322016110043296,127.006414,37.56145
7297,322016110043297,127.004567,37.560686
7298,322016110043603,127.0102,37.562878
7299,322016110044784,127.010825,37.560144
7301,322016110046458,127.008961,37.55765
7302,322016110046725,127.005,37.564889
7303,322016110046735,127.004453,37.563417
7307,322016110047702,127.008961,37.55765
7308,322016110048111,127.008214,37.564106
7309,322016110048180,127.005678,37.561561
7321,322016110068095,127.013311,37.561211
7339,322016110078069,127.006142,37.559592
7340,322016110078070,127.006142,37.559592
7341,322016110078500,127.008486,37.565747
7342,322016110078501,127.008486,37.565747
7343,322016110078502,127.008486,37.565747
7344,322016110078505,127.008486,37.565747
7345,322016110078506,127.008486,37.565747
7346,322016110078510,127.008486,37.565747
7347,322016110078881,127.004903,37.559258
7348,322016110078882,127.004903,37.559258
7349,322016110078883,127.004903,37.559258
7350,322016110078884,127.004903,37.559258
7351,322016110078885,127.004903,37.559258
7352,322016110078886,127.004903,37.559258
7353,322016110079118,127.005514,37.564597
7354,322016110079119,127.005514,37.564597
7355,322016110079120,127.005514,37.564597
7356,322016110079121,127.005514,37.564597
7357,322016110079122,127.005514,37.564597
7358,322016110079123,127.005514,37.564597
7359,322016110079124,127.005514,37.564597
7360,322016110079125,127.005514,37.564597
7361,322016110079126,127.005514,37.564597
7362,322016110079127,127.005514,37.564597
7364,322016110080404,127.007156,37.564511
7365,322016110080405,127.007156,37.564511
7366,322016110080409,127.007156,37.564511
7367,322016110080410,127.007156,37.564511
7368,322016110080411,127.007156,37.564511
7369,322016110080414,127.007156,37.564511
7370,322016110080415,127.007156,37.564511
7387,322017110021578,127.009494,37.562142
7388,322017110021583,127.010275,37.565564
7389,322017110021594,127.008447,37.562675
7390,322017110021614,127.008947,37.560894
7391,322017110021615,127.010303,37.561753
7400,322017110030148,127.011789,37.561542
7438,322018110011081,127.006867,37.564789
7439,322018110011092,127.004453,37.563417
7443,322018110021577,127.003069,37.561172
7447,322018110027195,127.006483,37.566014
7453,322018110034792,127.004453,37.563417
7455,322018110034978,127.008053,37.559861
7456,322018110034980,127.007939,37.5575
7460,322018110052288,127.009111,37.565583
7461,322018110052289,127.009111,37.565583
7462,322018110052290,127.009111,37.565583
7463,322018110052337,127.007533,37.565072
7464,322018110052338,127.007533,37.565072
7465,322018110052339,127.007533,37.565072
7466,322018110052374,127.009111,37.565583
7467,322018110052375,127.009111,37.565583
7468,322018110052376,127.009111,37.565583
7469,322018110053337,127.007533,37.565072
7470,322018110053338,127.007533,37.565072
7471,322018110053339,127.007533,37.565072
7472,322018110053869,127.011378,37.560925
7477,322018110059673,127.006656,37.558633
7478,322018110059674,127.006656,37.558633
7479,322018110059675,127.006656,37.558633
7484,322018110062883,127.005,37.564881
7492,322018110068766,127.005878,37.562644
7493,322018110069084,127.007686,37.55775
7550,322019110076987,127.003233,37.563964
7551,322019110076988,127.003233,37.563964
7552,322019110076989,127.003233,37.563964
7553,322019110076990,127.003233,37.563964
7606,322020110063110,127.009931,37.560175
7608,322020110064249,127.009319,37.558433
7612,322020110068338,127.006075,37.564989
7649,322022110003137,127.003233,37.563964
7652,322022110004602,127.012331,37.563403
7655,322022110004605,127.008678,37.558072
7714,322023110015300,127.007939,37.5575
7731,322023110041132,127.007939,37.5575
7754,322025110017050,127.007047,37.565736
7756,322025110018149,127.009361,37.558556
7904,322014110004508,127.005878,37.562644
7905,322014110004509,127.001733,37.561178
7906,322014110005207,127.006939,37.564664
7907,322014110005208,127.005,37.564881
7908,322014110005277,127.001719,37.568008
7909,322014110005306,127.001836,37.564422
7910,322014110005715,127.008847,37.564192
7911,322014110006820,127.004453,37.563417
7912,322014110006833,127.001886,37.566567
7913,322014110006834,127.006578,37.566975
7914,322014110006836,127.005367,37.566153
7915,322014110006837,127.010275,37.565564
7916,322014110006840,127.008447,37.562692
7917,322014110006841,127.006703,37.561058
7918,322014110006842,127.003078,37.561206
7919,322014110006850,127.005703,37.561606
7926,322014110024646,127.009111,37.565583
7970,322014110066069,127.000736,37.563844
7997,322015110001074,127.000383,37.566347
7998,322015110001075,127.006478,37.566047
7999,322015110001076,127.008808,37.565381
8001,322015110003371,127.010275,37.565564
8006,322015110018863,127.002856,37.564403
8007,322015110018898,127.004647,37.564122
8019,322015110023603,127.003233,37.563964
8020,322015110023604,127.005472,37.567714
8023,322015110033552,127.003575,37.563067
8024,322015110033553,127.001767,37.567097
8025,322015110033554,127.005367,37.566153
8026,322015110033555,127.007339,37.566792
8027,322015110033559,127.006897,37.568672
8032,322015110037257,127.003292,37.566506
8033,322015110039629,127.008122,37.567467
8034,322015110039630,127.008122,37.567467
8046,322015110054030,127.000525,37.564328
8047,322015110054032,127.003108,37.566603
8050,322015110057666,127.007047,37.565736
8051,322015110058048,127.002256,37.562622
8070,322015110076385,127.005897,37.564564
8075,322015110084574,127.003475,37.5655
8077,322016110005032,127.005897,37.564564
8080,322016110007858,127.004567,37.560686
8098,322016110026809,127.0102,37.562878
8099,322016110026933,127.008389,37.565253
8101,322016110030414,127.004047,37.562547
8103,322016110030937,127.001889,37.566422
8107,322016110033684,127.008808,37.565364
8108,322016110033718,126.999797,37.562756
8109,322016110033724,127.001242,37.561442
8110,322016110034751,127.006883,37.564742
8111,322016110034754,127.001789,37.567097
8112,322016110035414,127.008847,37.564192
8113,322016110035415,127.006939,37.564664
8114,322016110035506,127.001767,37.568017
8115,322016110035508,127.005367,37.566153
8116,322016110035515,127.001733,37.561178
8117,322016110035519,127.006897,37.5686
8119,322016110037067,127.008067,37.561483
8124,322016110042588,127.004047,37.562547
8125,322016110042589,127.006478,37.566047
8126,322016110043027,127.006939,37.564664
8127,322016110043033,127.006897,37.568672
8128,322016110043039,127.001836,37.564422
8129,322016110043046,127.008067,37.561483
8130,322016110043048,127.003792,37.565297
